id,name,image_url,is_closed,url,review_count,rating,transactions,price,display_phone,category,sub_category,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
OhF8sehhxANutd_a9szEcA,Zoey's Fried Chicken Sandwiches,https://s3-media1.fl.yelpcdn.com/bphoto/qvOWUPyHhSaNmcJpqag3Mw/o.jpg,False,https://www.yelp.com/biz/zoeys-fried-chicken-sandwiches-everett?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,76,4.5,['delivery'],$,,Chicken Wings,American (New),47.9215889062243,-122.241582610815,8440 5th Ave W,,,Everett,98204,US,WA,"8440 5th Ave W, Everett, WA 98204"
Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/C0HNDvLXbqI_Z1OqDGS0AA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,773,3.5,['delivery'],$,(206) 324-4141,Southern,Chicken Shop,47.60632,-122.303011,501 23rd Ave,,,Seattle,98122,US,WA,"501 23rd Ave, Seattle, WA 98122"
4-EglL76pP3tPUWHSpBX-Q,Tougo Coffee Co,https://s3-media2.fl.yelpcdn.com/bphoto/mBhTLwK__WOxz6JlBvHckw/o.jpg,True,https://www.yelp.com/biz/tougo-coffee-co-seattle-4?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,181,4.5,['delivery'],$,,Coffee & Tea,,47.60188,-122.32112,860 Yesler Way,,,Seattle,98104,US,WA,"860 Yesler Way, Seattle, WA 98104"
2l1vbc9zwpyTwzywo8Y17Q,Where Ya At Matt,https://s3-media1.fl.yelpcdn.com/bphoto/ycep7EEwBuY599IBqmo0LA/o.jpg,False,https://www.yelp.com/biz/where-ya-at-matt-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,292,4.0,[],$$,,Cajun/Creole,Soul Food,47.6032409667969,-122.328681945801,,,,Seattle,98104,US,WA,"Seattle, WA 98104"
B7JGg478K4FCGoKgLnfH8g,Bells Pastries,https://s3-media2.fl.yelpcdn.com/bphoto/V-jZqYVR_yqh8MowkZgOvA/o.jpg,False,https://www.yelp.com/biz/bells-pastries-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,28,5.0,[],$$,(520) 370-0646,Cooking Classes,Bakeries,47.63215,-122.34651,,,,Seattle,98109,US,WA,"Seattle, WA 98109"
egcWJF_0EH4BpwFz9qH0vg,Cakes of Paradise,https://s3-media3.fl.yelpcdn.com/bphoto/XhK_WGU38C7jASEHBqypaQ/o.jpg,False,https://www.yelp.com/biz/cakes-of-paradise-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,318,4.5,['delivery'],$$,(206) 763-1151,Desserts,Bakeries,47.54553,-122.32585,6322 6th Ave S,,,Seattle,98108,US,WA,"6322 6th Ave S, Seattle, WA 98108"
tYasAlTGwu9fuMtWCwA90g,Conscious Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/js2YxUHuThWAemyVCpGNHw/o.jpg,False,https://www.yelp.com/biz/conscious-eatery-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,105,4.5,"['delivery', 'pickup']",$,(206) 659-4098,Sandwiches,Breakfast & Brunch,47.55198,-122.32643,5620 6th Ave S,Bldg T,,Seattle,98108,US,WA,"5620 6th Ave S, Bldg T, Seattle, WA 98108"
A9dUrXhVZOxt3Hy2S5jVuQ,Spud Fish & Chips,https://s3-media2.fl.yelpcdn.com/bphoto/D2zo3W9LabSiXLl_82JrUg/o.jpg,False,https://www.yelp.com/biz/spud-fish-and-chips-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,444,4.0,['delivery'],$$,(206) 938-0606,Seafood,Fish & Chips,47.57949,-122.40881,2666 Alki Ave SW,,,Seattle,98116,US,WA,"2666 Alki Ave SW, Seattle, WA 98116"
v5sUhe4EpXQmEQOSJF3pLQ,Amy's Merkato,https://s3-media4.fl.yelpcdn.com/bphoto/5aHobJfiyHZlBBzAXFKsEA/o.jpg,False,https://www.yelp.com/biz/amys-merkato-seattle-4?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,52,5.0,['delivery'],$,(206) 324-2527,Ethiopian,Cafes,47.55091,-122.27731,5710 Rainier Ave S,,,Seattle,98118,US,WA,"5710 Rainier Ave S, Seattle, WA 98118"
kROXaiGBhrTwMwTqrRKPew,City Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/nND6hbKtjlcmbT557DRBeQ/o.jpg,False,https://www.yelp.com/biz/city-teriyaki-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,45,4.0,"['pickup', 'delivery']",,(206) 723-2489,Japanese,,47.55327,-122.27892,5400 Rainier Ave S,,,Seattle,98118,US,WA,"5400 Rainier Ave S, Seattle, WA 98118"
IMz_69U-RSmrker4yfK_rg,Delish Ethiopian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/5QUYPdzOlSjKUmNp3KjW7g/o.jpg,False,https://www.yelp.com/biz/delish-ethiopian-cuisine-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,77,4.5,"['pickup', 'delivery']",$$,(206) 723-3821,Ethiopian,Vegan,47.551006,-122.277877,5701 Rainier Ave S,Ste A,,Seattle,98118,US,WA,"5701 Rainier Ave S, Ste A, Seattle, WA 98118"
OLhD00JNPFLZHLxesbi-Vg,Emma's BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/FivD_oZxfw12VL5D0PlcZQ/o.jpg,False,https://www.yelp.com/biz/emmas-bbq-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,145,4.5,"['pickup', 'delivery']",$$,(206) 413-1523,Southern,Barbeque,47.55354,-122.28046,5303 Rainier Ave S,,,Seattle,98118,US,WA,"5303 Rainier Ave S, Seattle, WA 98118"
vXrUcYABxksuGdFZzCwxFg,Massawa Eritrean & Ethiopian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/LQVGd1ezcifjDOUYRfH8mg/o.jpg,False,https://www.yelp.com/biz/massawa-eritrean-and-ethiopian-restaurant-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,3,4.5,[],,,Ethiopian,Eritrean,47.5502751,-122.2770271,4411 S Mead St,,,Seattle,98118,US,WA,"4411 S Mead St, Seattle, WA 98118"
wqHrLZkr1NBgkgpVpwMdcg,Safari Njema Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/rNcSABk8YRcujial26GMKA/o.jpg,False,https://www.yelp.com/biz/safari-njema-restaurant-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,203,4.5,['delivery'],$$,(206) 723-3058,African,Mediterranean,47.55598,-122.28409,5041 Rainier Ave S,Ste 107,,Seattle,98118,US,WA,"5041 Rainier Ave S, Ste 107, Seattle, WA 98118"
Vr5z4ukhHDBfE0K6Cb3_WQ,Altha's Louisiana Cajun Store & Deli,https://s3-media1.fl.yelpcdn.com/bphoto/UyurwAYgBO6cbKp2869YxA/o.jpg,False,https://www.yelp.com/biz/althas-louisiana-cajun-seasoning-and-spices-kent?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,72,4.5,[],$$,(253) 719-2242,Cajun/Creole,Herbs & Spices,47.3817483,-122.2321587,201 E Meeker St,,,Kent,98032,US,WA,"201 E Meeker St, Kent, WA 98032"
Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/C0HNDvLXbqI_Z1OqDGS0AA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,773,3.5,['delivery'],$,(206) 324-4141,Southern,Chicken Shop,47.60632,-122.303011,501 23rd Ave,,,Seattle,98122,US,WA,"501 23rd Ave, Seattle, WA 98122"
ZW_bDgy8d0oujUZQFEq3Gw,KJ's Cakery Bakery Sweet Shop,https://s3-media3.fl.yelpcdn.com/bphoto/2-OsLA25mbMFuZSs61FjjQ/o.jpg,False,https://www.yelp.com/biz/kjs-cakery-bakery-sweet-shop-kent-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,16,4.5,['delivery'],,(253) 277-2516,Bakeries,Patisserie/Cake Shop,47.382575,-122.23063,204 Central Ave N,Ste 102,,Kent,98032,US,WA,"204 Central Ave N, Ste 102, Kent, WA 98032"
2uckdeXYGyUPd5unwz69Lg,Nana's Southern Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/SSl4KS36kZNDrNrL8PYBuA/o.jpg,False,https://www.yelp.com/biz/nanas-southern-kitchen-kent?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,154,4.5,"['delivery', 'pickup']",$$,(253) 243-6711,Seafood,Southern,47.37278,-122.20455,10234 SE 256th St,,,Kent,98030,US,WA,"10234 SE 256th St, Kent, WA 98030"
aniQQPMor4DPDF43t2inEw,Wingstop,https://s3-media1.fl.yelpcdn.com/bphoto/sg_rz9wtwM1IJ9AvbI0RRA/o.jpg,False,https://www.yelp.com/biz/wingstop-seattle-5?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,20,4.0,[],,(206) 722-0346,Chicken Wings,,47.57469,-122.29516,3206 Rainier Ave S,,,Seattle,98144,US,WA,"3206 Rainier Ave S, Seattle, WA 98144"
nBE4L8aIHDk4DAs39vIFaA,Pinckney Cookie Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/U6OKNQelvP9iG-M_whv0Jw/o.jpg,False,https://www.yelp.com/biz/pinckney-cookie-cafe-kirkland-4?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,19,5.0,[],,(425) 283-9993,Bakeries,Desserts,47.67367,-122.18497,,,,Kirkland,98033,US,WA,"Kirkland, WA 98033"
-TKhP1oHTJnjSDJavVzqQQ,Ahadu Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/IjxINX5JXLwYXzygWETl6g/o.jpg,False,https://www.yelp.com/biz/ahadu-ethiopian-restaurant-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,71,4.5,"['pickup', 'delivery']",$$,(206) 440-3399,Ethiopian,,47.7139844,-122.3120388,1508 NE 117th St,,,Seattle,98125,US,WA,"1508 NE 117th St, Seattle, WA 98125"
E2RsFwEh-HAsdZiGNevKFw,Enat Ethiopian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/TeNL7_cYK_SaNrELJ6hoDA/o.jpg,False,https://www.yelp.com/biz/enat-ethiopian-restaurant-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,235,4.0,"['pickup', 'delivery']",$,(206) 362-4901,Ethiopian,,47.713467,-122.3120443,11546 15th Ave NE,,,Seattle,98125,US,WA,"11546 15th Ave NE, Seattle, WA 98125"
rXpmG3pDeAcOoYN_pXVoSQ,Heaven Sent Fried Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/52H5WVmukgwzjr7Rl-V8LA/o.jpg,False,https://www.yelp.com/biz/heaven-sent-fried-chicken-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,240,3.5,"['delivery', 'pickup']",$$,(206) 363-1167,Southern,Soul Food,47.732841,-122.291962,14330 Lake City Way NE,,,Seattle,98125,US,WA,"14330 Lake City Way NE, Seattle, WA 98125"
THCCSwYbOEkQ0Z54xL3vCg,Jebena Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/QFScUMFQ4VB68QJr9-_4fg/o.jpg,False,https://www.yelp.com/biz/jebena-cafe-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,390,4.5,['delivery'],$$,(206) 365-0757,Ethiopian,,47.71416,-122.31196,1510 NE 117th St,,,Seattle,98125,US,WA,"1510 NE 117th St, Seattle, WA 98125"
aniQQPMor4DPDF43t2inEw,Wingstop,https://s3-media1.fl.yelpcdn.com/bphoto/sg_rz9wtwM1IJ9AvbI0RRA/o.jpg,False,https://www.yelp.com/biz/wingstop-seattle-5?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,20,4.0,[],,(206) 722-0346,Chicken Wings,,47.57469,-122.29516,3206 Rainier Ave S,,,Seattle,98144,US,WA,"3206 Rainier Ave S, Seattle, WA 98144"
ku2roi6yzXHxwAYCayj9Hg,Bantaba African Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/Lhe7MsV3L9pHfFYHvCtQyA/o.jpg,False,https://www.yelp.com/biz/bantaba-african-restaurant-lynnwood-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,251,4.5,"['pickup', 'delivery']",$$,(425) 678-0202,African,,47.8228769059467,-122.280853822495,19417 36th Ave W,,,Lynnwood,98036,US,WA,"19417 36th Ave W, Lynnwood, WA 98036"
Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/C0HNDvLXbqI_Z1OqDGS0AA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,773,3.5,['delivery'],$,(206) 324-4141,Southern,Chicken Shop,47.60632,-122.303011,501 23rd Ave,,,Seattle,98122,US,WA,"501 23rd Ave, Seattle, WA 98122"
BNNYg6r3vC0sEQADl3aihA,Scoop Du Jour Ice Creamery,https://s3-media4.fl.yelpcdn.com/bphoto/Hd5dXUkQiR7DCgfTRjJrLQ/o.jpg,False,https://www.yelp.com/biz/scoop-du-jour-ice-creamery-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,60,4.0,['delivery'],$,(206) 325-9562,Ice Cream & Frozen Yogurt,Burgers,47.634,-122.28019,4029 E Madison St,,,Seattle,98112,US,WA,"4029 E Madison St, Seattle, WA 98112"
scZE9CoorAjDPO4CiVTRHg,Simply Soulful,https://s3-media2.fl.yelpcdn.com/bphoto/4oBBC5a_0sOLrbrYk4Ulvg/o.jpg,False,https://www.yelp.com/biz/simply-soulful-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,287,4.5,"['pickup', 'delivery']",$$,(206) 474-9841,Desserts,Soul Food,47.624083,-122.294851,2909-B E Madison Ave,,,Seattle,98112,US,WA,"2909-B E Madison Ave, Seattle, WA 98112"
mVe-ouCiPHElEXaAyfv1IA,Café Soleil,https://s3-media4.fl.yelpcdn.com/bphoto/oTv0zXVbUaDT-AQSiebsAg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-soleil-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,74,4.0,['delivery'],$$,(206) 325-1126,Ethiopian,Breakfast & Brunch,47.61311,-122.28909,1400 34th Ave,,,Seattle,98122,US,WA,"1400 34th Ave, Seattle, WA 98122"
Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/C0HNDvLXbqI_Z1OqDGS0AA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,773,3.5,['delivery'],$,(206) 324-4141,Southern,Chicken Shop,47.60632,-122.303011,501 23rd Ave,,,Seattle,98122,US,WA,"501 23rd Ave, Seattle, WA 98122"
jj2OgeZ8cifVBHvGXF0uGA,Kakes & koffee,https://s3-media1.fl.yelpcdn.com/bphoto/K7rLAGVtKv2llfOLBtDS3g/o.jpg,True,https://www.yelp.com/biz/kakes-and-koffee-mill-creek?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,10,4.0,['delivery'],,(425) 225-5676,Coffee & Tea,Breakfast & Brunch,47.87735,-122.21152,13212 Bothell Everett Hwy,Ste B,,Mill Creek,98012,US,WA,"13212 Bothell Everett Hwy, Ste B, Mill Creek, WA 98012"
d9XJDG7uMqaQ8-u6ELoZKA,Baked From The Hart,https://s3-media3.fl.yelpcdn.com/bphoto/5w1Rem7eJypYO28aIT_YZQ/o.jpg,False,https://www.yelp.com/biz/baked-from-the-hart-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,55,4.5,"['delivery', 'pickup']",$,(206) 650-9191,Desserts,Coffee & Tea,47.57448,-122.29642,2801 S Hanford St,Ste B,,Seattle,98144,US,WA,"2801 S Hanford St, Ste B, Seattle, WA 98144"
FAjgdbv_fOaiQS62YsJMpw,Emerald City Fish & Chips,https://s3-media1.fl.yelpcdn.com/bphoto/zgH3iCpvWvtjZ_AFHt6l3Q/o.jpg,False,https://www.yelp.com/biz/emerald-city-fish-and-chips-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,468,4.0,['pickup'],$,(206) 760-3474,Fish & Chips,Seafood,47.57002,-122.29063,3756 Rainier Ave S,,,Seattle,98144,US,WA,"3756 Rainier Ave S, Seattle, WA 98144"
yTWVBKveQlj3TV2Iqe8t3Q,The Original Philly's,https://s3-media4.fl.yelpcdn.com/bphoto/nFdejdBj03a363Pd_so92A/o.jpg,False,https://www.yelp.com/biz/the-original-phillys-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,227,3.5,['delivery'],$,(206) 723-7445,Sandwiches,Cheesesteaks,47.57622,-122.29704,3019 Martin Luther King Jr Way S,,,Seattle,98144,US,WA,"3019 Martin Luther King Jr Way S, Seattle, WA 98144"
U_UsR_5QMfM0eYCdEATOiA,Chicken Express,https://s3-media2.fl.yelpcdn.com/bphoto/G15jOZyo514tACw5GExBJg/o.jpg,False,https://www.yelp.com/biz/chicken-express-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,25,4.5,['delivery'],$,(206) 708-7417,Fish & Chips,Chicken Wings,47.57111,-122.29126,3621 33rd Ave S,Ste C5,,Seattle,98144,US,WA,"3621 33rd Ave S, Ste C5, Seattle, WA 98144"
e3fbu9renUIMYeC45BnmZw,Blue Ribbon Cooking Culinary Center,https://s3-media3.fl.yelpcdn.com/bphoto/RXg4FoY4BYRFtuEjklujEw/o.jpg,False,https://www.yelp.com/biz/blue-ribbon-cooking-culinary-center-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,131,4.0,[],,(206) 328-2442,Cooking Schools,Venues & Event Spaces,47.6425592601299,-122.329195663333,2501 Fairview Ave E,,,Seattle,98102,US,WA,"2501 Fairview Ave E, Seattle, WA 98102"
aniQQPMor4DPDF43t2inEw,Wingstop,https://s3-media1.fl.yelpcdn.com/bphoto/sg_rz9wtwM1IJ9AvbI0RRA/o.jpg,False,https://www.yelp.com/biz/wingstop-seattle-5?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,20,4.0,[],,(206) 722-0346,Chicken Wings,,47.57469,-122.29516,3206 Rainier Ave S,,,Seattle,98144,US,WA,"3206 Rainier Ave S, Seattle, WA 98144"
5IQopbLST4fHUitX4W0V1w,Kaffa Coffee & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/56g1HJCPu2TijexAApfJdw/o.jpg,False,https://www.yelp.com/biz/kaffa-coffee-and-wine-bar-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,45,4.0,"['pickup', 'delivery']",$$,(206) 453-3558,Ethiopian,Coffee & Tea,47.5298805,-122.2697067,8136 Rainier Ave S,,,Seattle,98118,US,WA,"8136 Rainier Ave S, Seattle, WA 98118"
u4xv0HXVkEoTga6pynp16w,King Philly Cheesesteaks,https://s3-media4.fl.yelpcdn.com/bphoto/HtVZ8aeVUcZPJ_Dlr4uFgw/o.jpg,False,https://www.yelp.com/biz/king-philly-cheesesteaks-seattle-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,173,4.0,"['pickup', 'delivery']",$$,(206) 722-2434,Chicken Wings,Cheesesteaks,47.5322304353953,-122.269460856915,7820 Rainier Ave S,,,Seattle,98118,US,WA,"7820 Rainier Ave S, Seattle, WA 98118"
nQPPzUaPIMeJdohOrrjmOQ,JuneBaby,https://s3-media4.fl.yelpcdn.com/bphoto/j1Nii8klrfnIXEhx7Z7flQ/o.jpg,False,https://www.yelp.com/biz/junebaby-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,538,4.0,['delivery'],$$,(206) 257-4470,Southern,,47.67591,-122.3041,2122 NE 65th St,,,Seattle,98115,US,WA,"2122 NE 65th St, Seattle, WA 98115"
t9rfY_0J9YrsjAHw1FcupA,Salare,https://s3-media1.fl.yelpcdn.com/bphoto/aBAYs_x82SouFU9i0_ZTJQ/o.jpg,False,https://www.yelp.com/biz/salare-seattle?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,389,4.0,['delivery'],$$$,(206) 556-2192,American (Traditional),Caribbean,47.67595,-122.30122,2404 NE 65th St,,,Seattle,98115,US,WA,"2404 NE 65th St, Seattle, WA 98115"
EWqgeiGor-aVJlMLc8iSKw,Boon Boona Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/NbQUSy9O-E0Wn-hM9tOrjw/o.jpg,False,https://www.yelp.com/biz/boon-boona-coffee-renton?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,182,4.5,"['pickup', 'delivery']",$,(425) 496-8618,Coffee Roasteries,Coffee & Tea,47.4797895,-122.2069431,724 S 3rd St,Ste C,,Renton,98057,US,WA,"724 S 3rd St, Ste C, Renton, WA 98057"
wgNXII6tIYBVV4xKkGPYvg,Ezell's Famous Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/6UfSeXjaORyErA0fCFlhvA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-renton-2?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,180,3.5,['delivery'],$,(425) 228-9008,Southern,Comfort Food,47.487741508992,-122.15765165033,4575 NE 4th St,,,Renton,98058,US,WA,"4575 NE 4th St, Renton, WA 98058"
Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,https://s3-media3.fl.yelpcdn.com/bphoto/C0HNDvLXbqI_Z1OqDGS0AA/o.jpg,False,https://www.yelp.com/biz/ezells-famous-chicken-seattle-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,773,3.5,['delivery'],$,(206) 324-4141,Southern,Chicken Shop,47.60632,-122.303011,501 23rd Ave,,,Seattle,98122,US,WA,"501 23rd Ave, Seattle, WA 98122"
DBXAX97k5yHXvrGS7I0R3Q,Peyrassol Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/AlE--fMgyqginAgn3KalKw/o.jpg,False,https://www.yelp.com/biz/peyrassol-cafe-renton-3?adjust_creative=TbeWL7dBz_EmPK89bHN42A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TbeWL7dBz_EmPK89bHN42A,304,4.5,['delivery'],$$,(425) 282-5472,Cafes,,47.5029822737658,-122.203620672226,1083 Lake Washington Blvd N,Ste 30,,Renton,98056,US,WA,"1083 Lake Washington Blvd N, Ste 30, Renton, WA 98056"
